"518","13061","13","13061","Tepeapulco","Muy bajo","13"
"519","13062","13","13062","Tepehuacán de Guerrero","Muy alto","13"
"520","13063","13","13063","Tepeji del Río de Ocampo","Bajo","13"
"521","13064","13","13064","Tepetitlán","Medio","13"
"522","13047","13","13047","Pacula","Alto","13"
"523","13055","13","13055","Santiago de Anaya","Medio","13"
"524","13020","13","13020","Eloxochitlán","Alto","13"
"525","13007","13","13007","Almoloya","Medio","13"
"526","13001","13","13001","Acatlán","Alto","13"
"527","13002","13","13002","Acaxochitlán","Alto","13"
"528","13003","13","13003","Actopan","Bajo","13"
"529","13004","13","13004","Agua Blanca de Iturbide","Alto","13"
"530","13005","13","13005","Ajacuba","Bajo","13"
"531","13006","13","13006","Alfajayucan","Alto","13"
"532","14055","14","14055","Magdalena","Bajo","14"
"533","14112","14","14112","Valle de Juárez","Bajo","14"
"534","14118","14","14118","Yahualica de González Gallo","Bajo","14"
"535","14057","14","14057","La Manzanilla de la Paz","Bajo","14"
"536","14124","14","14124","Zapotlanejo","Bajo","14"
"537","14123","14","14123","Zapotlán del Rey","Medio","14"
"538","14122","14","14122","Zapotitlán de Vadillo","Alto","14"
"539","14121","14","14121","Zapotiltic","Muy bajo","14"
"540","14120","14","14120","Zapopan","Muy bajo","14"
"541","14119","14","14119","Zacoalco de Torres","Bajo","14"
"542","14056","14","14056","Santa María del Oro","Alto","14"
"543","14117","14","14117","Cañadas de Obregón","Medio","14"
"544","14116","14","14116","Villa Hidalgo","Bajo","14"
"545","14115","14","14115","Villa Guerrero","Alto","14"
"546","14054","14","14054","El Limón","Bajo","14"
"547","14113","14","14113","San Gabriel","Medio","14"
"548","14050","14","14050","Jocotepec","Bajo","14"
"549","14111","14","14111","Valle de Guadalupe","Bajo","14"
"550","14110","14","14110","Unión de Tula","Bajo","14"
"551","14109","14","14109","Unión de San Antonio","Medio","14"
"552","14108","14","14108","Tuxpan","Bajo","14"
"553","14107","14","14107","Tuxcueca","Bajo","14"
"554","14114","14","14114","Villa Corona","Bajo","14"
"555","14042","14","14042","Huejuquilla el Alto","Medio","14"
"556","14030","14","14030","Chapala","Muy bajo","14"
"557","14031","14","14031","Chimaltitán","Alto","14"
"558","14032","14","14032","Chiquilistlán","Medio","14"
"559","14033","14","14033","Degollado","Bajo","14"
"560","14034","14","14034","Ejutla","Medio","14"
"561","14035","14","14035","Encarnación de Díaz","Bajo","14"
"562","14036","14","14036","Etzatlán","Muy bajo","14"
"563","14037","14","14037","El Grullo","Muy bajo","14"
"564","14038","14","14038","Guachinango","Medio","14"
"565","14039","14","14039","Guadalajara","Muy bajo","14"
"566","14052","14","14052","Juchitlán","Medio","14"
"567","14041","14","14041","Huejúcar","Bajo","14"
"568","14053","14","14053","Lagos de Moreno","Bajo","14"
"569","14043","14","14043","La Huerta","Bajo","14"
"570","14044","14","14044","Ixtlahuacán de los Membrillos","Bajo","14"
"571","14045","14","14045","Ixtlahuacán del Río","Medio","14"
"572","14046","14","14046","Jalostotitlán","Bajo","14"
"573","14047","14","14047","Jamay","Bajo","14"
"574","14048","14","14048","Jesús María","Medio","14"
"575","14049","14","14049","Jilotlán de los Dolores","Alto","14"
"576","14102","14","14102","Tonaya","Bajo","14"
"577","14051","14","14051","Juanacatlán","Muy bajo","14"
"578","14029","14","14029","Cuquío","Alto","14"
"579","14040","14","14040","Hostotipaquillo","Medio","14"
"580","14068","14","14068","Villa Purificación","Alto","14"
"581","14079","14","14079","Gómez Farías","Bajo","14"
"582","14078","14","14078","San Miguel el Alto","Bajo","14"
"583","14077","14","14077","San Martín Hidalgo","Bajo","14"
"584","14076","14","14076","San Martín de Bolaños","Medio","14"
"585","14075","14","14075","San Marcos","Bajo","14"
"586","14074","14","14074","San Julián","Muy bajo","14"
"587","14073","14","14073","San Juan de los Lagos","Bajo","14"
"588","14072","14","14072","San Diego de Alejandría","Medio","14"
"589","14071","14","14071","San Cristóbal de la Barranca","Alto","14"
"590","14104","14","14104","Totatiche","Medio","14"
"591","14069","14","14069","Quitupan","Alto","14"
"592","14082","14","14082","Sayula","Muy bajo","14"
"593","14067","14","14067","Puerto Vallarta","Muy bajo","14"
"594","14066","14","14066","Poncitlán","Bajo","14"
"595","14065","14","14065","Pihuamo","Medio","14"
"596","14064","14","14064","Ojuelos de Jalisco","Medio","14"
"597","14063","14","14063","Ocotlán","Muy bajo","14"
"598","14062","14","14062","Mixtlán","Medio","14"
"599","14061","14","14061","Mezquitic","Muy alto","14"
"600","14060","14","14060","Mexticacán","Medio","14"
"601","14059","14","14059","Mazamitla","Bajo","14"
"602","14058","14","14058","Mascota","Bajo","14"
"603","14070","14","14070","El Salto","Muy bajo","14"
"604","14092","14","14092","Teocuitatlán de Corona","Medio","14"
"605","14013","14","14013","Atotonilco el Alto","Bajo","14"
"606","14105","14","14105","Tototlán","Bajo","14"
"607","14103","14","14103","Tonila","Bajo","14"
"608","14101","14","14101","Tonalá","Muy bajo","14"
"609","14100","14","14100","Tomatlán","Medio","14"
"610","14099","14","14099","Tolimán","Alto","14"
"611","14098","14","14098","Tlaquepaque","Muy bajo","14"
"612","14097","14","14097","Tlajomulco de Zúñiga","Muy bajo","14"
"613","14096","14","14096","Tizapán el Alto","Bajo","14"
"614","14095","14","14095","Teuchitlán","Bajo","14"
"615","14080","14","14080","San Sebastián del Oeste","Medio","14"
"616","14093","14","14093","Tepatitlán de Morelos","Muy bajo","14"
"617","14081","14","14081","Santa María de los Ángeles","Medio","14"
"618","14091","14","14091","Teocaltiche","Bajo","14"
"619","14090","14","14090","Tenamaxtlán","Bajo","14"
"620","14089","14","14089","Techaluta de Montenegro","Bajo","14"
"621","14088","14","14088","Tecolotlán","Bajo","14"
"622","14087","14","14087","Tecalitlán","Medio","14"
"623","14086","14","14086","Tapalpa","Medio","14"
"624","14085","14","14085","Tamazula de Gordiano","Bajo","14"
"625","14084","14","14084","Talpa de Allende","Medio","14"
"626","14083","14","14083","Tala","Bajo","14"
"627","14106","14","14106","Tuxcacuesco","Medio","14"
"628","14094","14","14094","Tequila","Bajo","14"
"629","14004","14","14004","Amacueca","Medio","14"
"630","14015","14","14015","Autlán de Navarro","Muy bajo","14"
"631","14028","14","14028","Cuautla","Medio","14"
"632","14001","14","14001","Acatic","Bajo","14"
"633","14003","14","14003","Ahualulco de Mercado","Muy bajo","14"
"634","14005","14","14005","Amatitán","Bajo","14"
"635","14006","14","14006","Ameca","Muy bajo","14"
"636","14007","14","14007","San Juanito de Escobedo","Bajo","14"
"637","14008","14","14008","Arandas","Bajo","14"
"638","14009","14","14009","El Arenal","Muy bajo","14"
"639","14010","14","14010","Atemajac de Brizuela","Medio","14"
"640","14011","14","14011","Atengo","Medio","14"
"641","14012","14","14012","Atenguillo","Bajo","14"
"642","14014","14","14014","Atoyac","Medio","14"
"643","14024","14","14024","Cocula","Bajo","14"
"644","14026","14","14026","Concepción de Buenos Aires","Bajo","14"
"645","14002","14","14002","Acatlán de Juárez","Muy bajo","14"
"646","14027","14","14027","Cuautitlán de García Barragán","Alto","14"
"647","14025","14","14025","Colotlán","Bajo","14"
"648","14023","14","14023","Zapotlán el Grande","Muy bajo","14"
"649","14022","14","14022","Cihuatlán","Bajo","14"
"650","14020","14","14020","Cabo Corrientes","Alto","14"
"651","14019","14","14019","Bolaños","Muy alto","14"
"652","14018","14","14018","La Barca","Bajo","14"
"653","14021","14","14021","Casimiro Castillo","Bajo","14"
"654","14016","14","14016","Ayotlán","Medio","14"
"655","14017","14","14017","Ayutla","Bajo","14"
"656","15060","15","15060","Nicolás Romero","Muy bajo","15"
"657","15057","15","15057","Naucalpan de Juárez","Muy bajo","15"
"658","15065","15","15065","Otumba","Bajo","15"
"659","15064","15","15064","El Oro","Medio","15"
"660","15063","15","15063","Ocuilan","Medio","15"
"661","15059","15","15059","Nextlalpan","Bajo","15"
"662","15061","15","15061","Nopaltepec","Bajo","15"
"663","15066","15","15066","Otzoloapan","Alto","15"
"664","15072","15","15072","Rayón","Muy bajo","15"
"665","15058","15","15058","Nezahualcóyotl","Muy bajo","15"
"666","15062","15","15062","Ocoyoacac","Muy bajo","15"
"667","15067","15","15067","Otzolotepec","Medio","15"
"668","15068","15","15068","Ozumba","Bajo","15"
"669","15069","15","15069","Papalotla","Bajo","15"
"670","15071","15","15071","Polotitlán","Bajo","15"
"671","15077","15","15077","San Simón de Guerrero","Alto","15"
"672","15073","15","15073","San Antonio la Isla","Muy bajo","15"
"673","15074","15","15074","San Felipe del Progreso","Alto","15"
"674","15075","15","15075","San Martín de las Pirámides","Bajo","15"
"675","15056","15","15056","Morelos","Alto","15"
"676","15041","15","15041","Ixtapan del Oro","Alto","15"
"677","15076","15","15076","San Mateo Atenco","Muy bajo","15"
"678","15070","15","15070","La Paz","Muy bajo","15"
"679","15044","15","15044","Jaltenco","Muy bajo","15"
"680","15031","15","15031","Chimalhuacán","Bajo","15"
"681","15032","15","15032","Donato Guerra","Alto","15"
"682","15033","15","15033","Ecatepec de Morelos","Muy bajo","15"
"683","15034","15","15034","Ecatzingo","Medio","15"
"684","15035","15","15035","Huehuetoca","Muy bajo","15"
"685","15036","15","15036","Hueypoxtla","Bajo","15"
"686","15037","15","15037","Huixquilucan","Muy bajo","15"
"687","15038","15","15038","Isidro Fabela","Medio","15"
"688","15039","15","15039","Ixtapaluca","Muy bajo","15"
"689","15040","15","15040","Ixtapan de la Sal","Medio","15"
"690","15043","15","15043","Xalatlaco","Bajo","15"
"691","15078","15","15078","Santo Tomás","Medio","15"
"692","15055","15","15055","Mexicaltzingo","Muy bajo","15"
"693","15045","15","15045","Jilotepec","Medio","15"
"694","15046","15","15046","Jilotzingo","Bajo","15"
"695","15047","15","15047","Jiquipilco","Alto","15"
"696","15048","15","15048","Jocotitlán","Bajo","15"
"697","15049","15","15049","Joquicingo","Medio","15"
"698","15050","15","15050","Juchitepec","Bajo","15"
"699","15051","15","15051","Lerma","Muy bajo","15"
"700","15052","15","15052","Malinalco","Medio","15"
"701","15053","15","15053","Melchor Ocampo","Muy bajo","15"
"702","15054","15","15054","Metepec","Muy bajo","15"
"703","15042","15","15042","Ixtlahuaca","Medio","15"
"704","15115","15","15115","Xonacatlán","Bajo","15"
"705","15104","15","15104","Tlalnepantla de Baz","Muy bajo","15"
"706","15105","15","15105","Tlatlaya","Alto","15"
"707","15106","15","15106","Toluca","Muy bajo","15"
"708","15107","15","15107","Tonatico","Bajo","15"
"709","15108","15","15108","Tultepec","Muy bajo","15"
"710","15109","15","15109","Tultitlán","Muy bajo","15"
"711","15110","15","15110","Valle de Bravo","Bajo","15"
"712","15111","15","15111","Villa de Allende","Alto","15"
"713","15112","15","15112","Villa del Carbón","Alto","15"
"714","15090","15","15090","Tenango del Valle","Bajo","15"
"715","15114","15","15114","Villa Victoria","Alto","15"
"716","15101","15","15101","Tianguistenco","Bajo","15"
"717","15116","15","15116","Zacazonapan","Medio","15"
"718","15117","15","15117","Zacualpan","Alto","15"
"719","15118","15","15118","Zinacantepec","Bajo","15"
"720","15119","15","15119","Zumpahuacán","Alto","15"
"721","15120","15","15120","Zumpango","Muy bajo","15"
"722","15121","15","15121","Cuautitlán Izcalli","Muy bajo","15"
"723","15122","15","15122","Valle de Chalco Solidaridad","Muy bajo","15"
"724","15123","15","15123","Luvianos","Alto","15"
"725","15124","15","15124","San José del Rincón","Alto","15"
"726","15125","15","15125","Tonanitla","Muy bajo","15"
"727","15113","15","15113","Villa Guerrero","Medio","15"
"728","15025","15","15025","Chalco","Bajo","15"
"729","15080","15","15080","Sultepec","Alto","15"
"730","15081","15","15081","Tecámac","Muy bajo","15"
"731","15082","15","15082","Tejupilco","Medio","15"
"732","15083","15","15083","Temamatla","Bajo","15"
"733","15084","15","15084","Temascalapa","Bajo","15"
"734","15085","15","15085","Temascalcingo","Medio","15"
"735","15086","15","15086","Temascaltepec","Alto","15"
"736","15087","15","15087","Temoaya","Alto","15"
"737","15088","15","15088","Tenancingo","Bajo","15"
"738","15089","15","15089","Tenango del Aire","Bajo","15"
"739","15103","15","15103","Tlalmanalco","Muy bajo","15"
"740","15091","15","15091","Teoloyucán","Muy bajo","15"
"741","15102","15","15102","Timilpan","Medio","15"
"742","15092","15","15092","Teotihuacán","Muy bajo","15"
"743","15093","15","15093","Tepetlaoxtoc","Bajo","15"
"744","15094","15","15094","Tepetlixpa","Bajo","15"
"745","15095","15","15095","Tepotzotlán","Muy bajo","15"
"746","15096","15","15096","Tequixquiac","Muy bajo","15"
"747","15097","15","15097","Texcaltitlán","Alto","15"
"748","15098","15","15098","Texcalyacac","Bajo","15"
"749","15099","15","15099","Texcoco","Muy bajo","15"
"750","15100","15","15100","Tezoyuca","Bajo","15"
"751","15079","15","15079","Soyaniquilpan de Juárez","Medio","15"
"752","15030","15","15030","Chiconcuac","Muy bajo","15"
"753","15006","15","15006","Almoloya del Río","Muy bajo","15"
"754","15029","15","15029","Chicoloapan","Muy bajo","15"
"755","15027","15","15027","Chapultepec","Muy bajo","15"
"756","15001","15","15001","Acambay","Alto","15"
"757","15002","15","15002","Acolman","Muy bajo","15"
"758","15003","15","15003","Aculco","Alto","15"
"759","15005","15","15005","Almoloya de Juárez","Medio","15"
"760","15007","15","15007","Amanalco","Alto","15"
"761","15008","15","15008","Amatepec","Alto","15"
"762","15009","15","15009","Amecameca","Bajo","15"
"763","15010","15","15010","Apaxco","Bajo","15"
"764","15011","15","15011","Atenco","Bajo","15"
"765","15012","15","15012","Atizapán","Bajo","15"
"766","15013","15","15013","Atizapán de Zaragoza","Muy bajo","15"
"767","15014","15","15014","Atlacomulco","Bajo","15"
"768","15022","15","15022","Cocotitlán","Muy bajo","15"
"769","15026","15","15026","Chapa de Mota","Alto","15"
"770","15004","15","15004","Almoloya de Alquisiras","Alto","15"
"771","15028","15","15028","Chiautla","Bajo","15"
"772","15015","15","15015","Atlautla","Bajo","15"
"773","15023","15","15023","Coyotepec","Muy bajo","15"
"774","15024","15","15024","Cuautitlán","Muy bajo","15"
"775","15021","15","15021","Coatepec Harinas","Alto","15"
"776","15020","15","15020","Coacalco de Berriozábal","Muy bajo","15"
"777","15019","15","15019","Capulhuac","Muy bajo","15"
"778","15018","15","15018","Calimaya","Bajo","15"
"779","15017","15","15017","Ayapango","Bajo","15"
"780","15016","15","15016","Axapusco","Medio","15"
"781","16103","16","16103","Venustiano Carranza","Bajo","16"
"782","16104","16","16104","Villamar","Medio","16"
"783","16102","16","16102","Uruapan","Bajo","16"
"784","16105","16","16105","Vista Hermosa","Bajo","16"
"785","16106","16","16106","Yurécuaro","Bajo","16"
"786","16091","16","16091","Tingüindín","Medio","16"
"787","16108","16","16108","Zamora","Bajo","16"
"788","16095","16","16095","Tocumbo","Bajo","16"
"789","16109","16","16109","Zináparo","Medio","16"
"790","16107","16","16107","Zacapu","Bajo","16"
"791","16101","16","16101","Tzitzio","Muy alto","16"
"792","16100","16","16100","Tzintzuntzan","Medio","16"
"793","16099","16","16099","Tuzantla","Alto","16"
"794","16098","16","16098","Tuxpan","Medio","16"
"795","16096","16","16096","Tumbiscatío","Alto","16"
"796","16094","16","16094","Tlazazalca","Medio","16"
"797","16093","16","16093","Tlalpujahua","Alto","16"
"798","16092","16","16092","Tiquicheo de Nicolás Romero","Alto","16"
"799","16110","16","16110","Zinapécuaro","Medio","16"
"800","16032","16","16032","Erongarícuaro","Medio","16"
"801","16097","16","16097","Turicato","Alto","16"
"802","16035","16","16035","La Huacana","Alto","16"
"803","16024","16","16024","Cherán","Medio","16"
"804","16025","16","16025","Chilchota","Alto","16"
"805","16026","16","16026","Chinicuila","Alto","16"
"806","16027","16","16027","Chucándiro","Alto","16"
"807","16028","16","16028","Churintzio","Medio","16"
"808","16029","16","16029","Churumuco","Muy alto","16"
"809","16030","16","16030","Ecuandureo","Medio","16"
"810","16031","16","16031","Epitacio Huerta","Alto","16"
"811","16073","16","16073","Quiroga","Medio","16"
"812","16034","16","16034","Hidalgo","Medio","16"
"813","16090","16","16090","Tingambato","Medio","16"
"814","16111","16","16111","Ziracuaretiro","Medio","16"
"815","16036","16","16036","Huandacareo","Medio","16"
"816","16037","16","16037","Huaniqueo","Medio","16"
"817","16038","16","16038","Huetamo","Alto","16"
"818","16039","16","16039","Huiramba","Alto","16"
"819","16040","16","16040","Indaparapeo","Medio","16"
"820","16041","16","16041","Irimbo","Medio","16"
"821","16042","16","16042","Ixtlán","Medio","16"
"822","16043","16","16043","Jacona","Bajo","16"
"823","16113","16","16113","José Sixto Verduzco","Medio","16"
"824","16112","16","16112","Zitácuaro","Medio","16"
"825","16033","16","16033","Gabriel Zamora","Medio","16"
"826","16051","16","16051","Marcos Castellanos","Muy bajo","16"
"827","16061","16","16061","Ocampo","Alto","16"
"828","16060","16","16060","Numarán","Medio","16"
"829","16059","16","16059","Nuevo Urecho","Alto","16"
"830","16058","16","16058","Nuevo Parangaricutiro","Bajo","16"
"831","16057","16","16057","Nocupétaro","Muy alto","16"
"832","16056","16","16056","Nahuatzen","Alto","16"
"833","16055","16","16055","Múgica","Medio","16"
"834","16054","16","16054","Morelos","Medio","16"
"835","16075","16","16075","Los Reyes","Bajo","16"
"836","16052","16","16052","Lázaro Cárdenas","Muy bajo","16"
"837","16064","16","16064","Parácuaro","Alto","16"
"838","16050","16","16050","Maravatío","Medio","16"
"839","16049","16","16049","Madero","Alto","16"
"840","16048","16","16048","Lagunillas","Medio","16"
"841","16047","16","16047","Jungapeo","Alto","16"
"842","16046","16","16046","Juárez","Alto","16"
"843","16045","16","16045","Jiquilpan","Bajo","16"
"844","16044","16","16044","Jiménez","Medio","16"
"845","16078","16","16078","Santa Ana Maya","Medio","16"
"846","16023","16","16023","Chavinda","Medio","16"
"847","16053","16","16053","Morelia","Muy bajo","16"
"848","16074","16","16074","Cojumatlán de Régules","Medio","16"
"849","16088","16","16088","Tarímbaro","Medio","16"
"850","16087","16","16087","Taretan","Medio","16"
"851","16086","16","16086","Tanhuato","Bajo","16"
"852","16085","16","16085","Tangancícuaro","Medio","16"
"853","16084","16","16084","Tangamandapio","Medio","16"
"854","16083","16","16083","Tancítaro","Alto","16"
"855","16082","16","16082","Tacámbaro","Medio","16"
"856","16081","16","16081","Susupuato","Muy alto","16"
"857","16079","16","16079","Salvador Escalante","Alto","16"
"858","16062","16","16062","Pajacuarán","Medio","16"
"859","16076","16","16076","Sahuayo","Bajo","16"
"860","16063","16","16063","Panindícuaro","Medio","16"
"861","16072","16","16072","Queréndaro","Medio","16"
"862","16071","16","16071","Puruándiro","Medio","16"
"863","16070","16","16070","Purépero","Bajo","16"
"864","16069","16","16069","La Piedad","Muy bajo","16"
"865","16068","16","16068","Peribán","Bajo","16"
"866","16067","16","16067","Penjamillo","Medio","16"
"867","16066","16","16066","Pátzcuaro","Bajo","16"
"868","16065","16","16065","Paracho","Medio","16"
"869","16089","16","16089","Tepalcatepec","Medio","16"
"870","16077","16","16077","San Lucas","Alto","16"
"871","16004","16","16004","Angamacutiro","Medio","16"
"872","16001","16","16001","Acuitzio","Alto","16"
"873","16022","16","16022","Charo","Medio","16"
"874","16003","16","16003","Álvaro Obregón","Medio","16"
"875","16080","16","16080","Senguio","Alto","16"
"876","16005","16","16005","Angangueo","Medio","16"
"877","16006","16","16006","Apatzingán","Bajo","16"
"878","16007","16","16007","Aporo","Alto","16"
"879","16008","16","16008","Aquila","Muy alto","16"
"880","16009","16","16009","Ario","Alto","16"
"881","16010","16","16010","Arteaga","Alto","16"
"882","16020","16","16020","Cuitzeo","Medio","16"
"883","16002","16","16002","Aguililla","Alto","16"
"884","16011","16","16011","Briseñas","Medio","16"
"885","16021","16","16021","Charapan","Alto","16"
"886","16019","16","16019","Cotija","Medio","16"
"887","16018","16","16018","Copándaro","Medio","16"
"888","16017","16","16017","Contepec","Alto","16"
"889","16016","16","16016","Coeneo","Medio","16"
"890","16015","16","16015","Coalcomán de Vázquez Pallares","Alto","16"
"891","16014","16","16014","Coahuayana","Medio","16"
"892","16013","16","16013","Carácuaro","Alto","16"
"893","16012","16","16012","Buenavista","Medio","16"
"894","17003","17","17003","Axochiapan","Medio","17"
"895","17010","17","17010","Jantetelco","Medio","17"
"896","17015","17","17015","Miacatlán","Medio","17"
"897","17014","17","17014","Mazatepec","Bajo","17"
"898","17013","17","17013","Jonacatepec","Medio","17"
"899","17012","17","17012","Jojutla","Muy bajo","17"
"900","17011","17","17011","Jiutepec","Muy bajo","17"
"901","17016","17","17016","Ocuituco","Medio","17"
"902","17009","17","17009","Huitzilac","Bajo","17"
"903","17008","17","17008","Emiliano Zapata","Muy bajo","17"
"904","17007","17","17007","Cuernavaca","Muy bajo","17"
"905","17006","17","17006","Cuautla","Muy bajo","17"
"906","17004","17","17004","Ayala","Bajo","17"
"907","17002","17","17002","Atlatlahucan","Bajo","17"
"908","17001","17","17001","Amacuzac","Bajo","17"
"909","17005","17","17005","Coatlán del Río","Medio","17"
"910","17028","17","17028","Xochitepec","Bajo","17"
"911","17017","17","17017","Puente de Ixtla","Bajo","17"
"912","17033","17","17033","Temoac","Medio","17"
"913","17032","17","17032","Zacualpan de Amilpas","Medio","17"
"914","17031","17","17031","Zacatepec de Hidalgo","Muy bajo","17"
"915","17029","17","17029","Yautepec","Muy bajo","17"
"916","17027","17","17027","Totolapan","Medio","17"
"917","17026","17","17026","Tlayacapan","Bajo","17"
"918","17025","17","17025","Tlaquiltenango","Bajo","17"
"919","17023","17","17023","Tlalnepantla","Alto","17"
"920","17022","17","17022","Tetela del Volcán","Medio","17"
"921","17021","17","17021","Tetecala","Bajo","17"
"922","17020","17","17020","Tepoztlán","Bajo","17"
"923","17019","17","17019","Tepalcingo","Medio","17"
"924","17024","17","17024","Tlaltizapán","Bajo","17"
"925","17030","17","17030","Yecapixtla","Bajo","17"
"926","17018","17","17018","Temixco","Bajo","17"
"927","18018","18","18018","Tuxpan","Bajo","18"
"928","18012","18","18012","San Blas","Bajo","18"
"929","18013","18","18013","San Pedro Lagunillas","Bajo","18"
"930","18014","18","18014","Santa María del Oro","Medio","18"
"931","18015","18","18015","Santiago Ixcuintla","Medio","18"
"932","18016","18","18016","Tecuala","Bajo","18"
"933","18019","18","18019","La Yesca","Muy alto","18"
"934","18011","18","18011","Ruíz","Medio","18"
"935","18002","18","18002","Ahuacatlán","Bajo","18"
"936","18020","18","18020","Bahía de Banderas","Muy bajo","18"
"937","18010","18","18010","Rosamorada","Medio","18"
"938","18009","18","18009","Del Nayar","Muy alto","18"
"939","18001","18","18001","Acaponeta","Bajo","18"
"940","18008","18","18008","Xalisco","Muy bajo","18"
"941","18007","18","18007","Jala","Medio","18"
"942","18006","18","18006","Ixtlán del Río","Muy bajo","18"
"943","18005","18","18005","Huajicori","Muy alto","18"
"944","18003","18","18003","Amatlán de Cañas","Medio","18"
"945","18017","18","18017","Tepic","Muy bajo","18"
"946","18004","18","18004","Compostela","Bajo","18"
"947","19011","19","19011","Cerralvo","Muy bajo","19"
"948","19041","19","19041","Pesquería","Muy bajo","19"
"949","19028","19","19028","Higueras","Bajo","19"
"950","19029","19","19029","Hualahuises","Bajo","19"
"951","19030","19","19030","Iturbide","Alto","19"
"952","19031","19","19031","Juárez","Muy bajo","19"
"953","19032","19","19032","Lampazos de Naranjo","Bajo","19"
"954","19034","19","19034","Marín","Bajo","19"
"955","19036","19","19036","Mier y Noriega","Alto","19"
"956","19037","19","19037","Mina","Medio","19"
"957","19038","19","19038","Montemorelos","Muy bajo","19"
"958","19009","19","19009","Cadereyta Jiménez","Muy bajo","19"
"959","19040","19","19040","Parás","Bajo","19"
"960","19025","19","19025","Gral. Zuazua","Muy bajo","19"
"961","19042","19","19042","Los Ramones","Bajo","19"
"962","19043","19","19043","Rayones","Alto","19"
"963","19044","19","19044","Sabinas Hidalgo","Muy bajo","19"
"964","19045","19","19045","Salinas Victoria","Bajo","19"
"965","19046","19","19046","San Nicolás de los Garza","Muy bajo","19"
"966","19047","19","19047","Hidalgo","Muy bajo","19"
"967","19048","19","19048","Santa Catarina","Muy bajo","19"
"968","19049","19","19049","Santiago","Muy bajo","19"
"969","19050","19","19050","Vallecillo","Medio","19"
"970","19051","19","19051","Villaldama","Bajo","19"
"971","19039","19","19039","Monterrey","Muy bajo","19"
"972","19015","19","19015","Dr. Coss","Bajo","19"
"973","19002","19","19002","Agualeguas","Bajo","19"
"974","19003","19","19003","Los Aldamas","Bajo","19"
"975","19004","19","19004","Allende","Muy bajo","19"
"976","19005","19","19005","Anáhuac","Muy bajo","19"
"977","19006","19","19006","Apodaca","Muy bajo","19"
"978","19007","19","19007","Aramberri","Alto","19"
"979","19008","19","19008","Bustamante","Bajo","19"
"980","19010","19","19010","Carmen","Muy bajo","19"
"981","19033","19","19033","Linares","Muy bajo","19"
"982","19012","19","19012","Ciénega de Flores","Muy bajo","19"
"983","19027","19","19027","Los Herreras","Bajo","19"
"984","19014","19","19014","Dr. Arroyo","Alto","19"
"985","19026","19","19026","Guadalupe","Muy bajo","19"
"986","19016","19","19016","Dr. González","Bajo","19"
"987","19017","19","19017","Galeana","Medio","19"
"988","19018","19","19018","García","Muy bajo","19"
"989","19019","19","19019","San Pedro Garza García","Muy bajo","19"
"990","19020","19","19020","Gral. Bravo","Bajo","19"
"991","19021","19","19021","Gral. Escobedo","Muy bajo","19"
"992","19022","19","19022","Gral. Terán","Bajo","19"
"993","19023","19","19023","Gral. Treviño","Bajo","19"
"994","19024","19","19024","Gral. Zaragoza","Alto","19"
"995","19001","19","19001","Abasolo","Bajo","19"
"996","19013","19","19013","China","Bajo","19"
"997","19035","19","19035","Melchor Ocampo","Muy bajo","19"
"998","20090","20","20090","San Andrés Huaxpaltepec","Alto","20"
"999","20077","20","20077","Reyes Etla","Medio","20"
"1000","20078","20","20078","Rojas de Cuauhtémoc","Bajo","20"
"1001","0","20","20079","Salina Cruz","Muy bajo","20"
"1002","0","20","20080","San Agustín Amatengo","Alto","20"
"1003","0","20","20081","San Agustín Atenango","Alto","20"
"1004","0","20","20082","San Agustín Chayuco","Alto","20"
"1005","0","20","20083","San Agustín de las Juntas","Bajo","20"
"1006","0","20","20084","San Agustín Etla","Bajo","20"
"1007","0","20","20085","San Agustín Loxicha","Muy alto","20"
"1008","0","20","20086","San Agustín Tlacotepec","Alto","20"
"1009","0","20","20087","San Agustín Yatareni","Alto","20"
"1010","0","20","20089","San Andrés Dinicuiti","Alto","20"
"1011","0","20","20074","Santa Catarina Quioquitani","Alto","20"
"1012","0","20","20091","San Andrés Huayápam","Bajo","20"
"1013","0","20","20092","San Andrés Ixtlahuaca","Alto","20"
"1014","0","20","20093","San Andrés Lagunas","Medio","20"
"1015","0","20","20094","San Andrés Nuxiño","Alto","20"
"1016","0","20","20095","San Andrés Paxtlán","Muy alto","20"
"1017","0","20","20096","San Andrés Sinaxtla","Medio","20"
"1018","0","20","20097","San Andrés Solaga","Alto","20"
"1019","0","20","20098","San Andrés Teotilálpam","Muy alto","20"
"1020","0","20","20099","San Andrés Tepetlapa","Muy alto","20"
"1021","0","20","20100","San Andrés Yaá","Alto","20"
"1022","0","20","20101","San Andrés Zabache","Alto","20"
"1023","0","20","20102","San Andrés Zautla","Medio","20"
"1024","0","20","20088","San Andrés Cabecera Nueva","Alto","20"
"1025","0","20","20062","Natividad","Medio","20"
"1026","0","20","20048","Magdalena Mixtepec","Muy alto","20"
"1027","0","20","20049","Magdalena Ocotlán","Alto","20"
"1028","0","20","20050","Magdalena Peñasco","Muy alto","20"
"1029","0","20","20051","Magdalena Teitipac","Muy alto","20"
"1030","0","20","20052","Magdalena Tequisistlán","Alto","20"
"1031","0","20","20053","Magdalena Tlacotepec","Medio","20"
"1032","0","20","20054","Magdalena Zahuatlán","Alto","20"
"1033","0","20","20055","Mariscala de Juárez","Alto","20"
